,event_id,event_ts,requester_email,channel,market_raw,issue_type
1024,1025,2026-01-17 23:02:47,user10090@example.com,DIRECT,Espana,BILLING
1025,1026,2026-01-01 12:41:08,user10179@example.com,DIRECT,Espa~na,BUG
1026,1027,2026-01-02 07:54:57,user10091@example.com,DIRECT,CANADA ,LOGIN
1027,1028,2026-01-16 10:56:01,user10003@example.com,DIRECT,CANADA ,HOWTO
1028,1029,2026-01-06 08:20:13,user10095@example.com,DIRECT,United States,LOGIN
1029,1030,2026-01-02 01:56:02,user10153@reseller.co,PARTNER,México,BILLING
1030,1031,2026-01-09 21:34:45,user10217@example.com,DIRECT, España ,BILLING
1031,1032,2026-01-13 10:05:11,user10042@reseller.co,PARTNER,UNITED STATES,LOGIN
1032,1033,2026-01-07 09:08:36,user10068@alliances.net,PARTNER,Brasil,LOGIN
1033,1034,2026-01-06 00:23:43,user10103@example.com,DIRECT,México,HOWTO
1034,1035,2026-01-07 08:02:23,user10107@example.com,DIRECT, México ,BUG
1035,1036,2026-01-10 18:18:56,user10214@example.com,DIRECT,Me~xico,LOGIN
1036,1037,2026-01-07 00:24:50,user10087@example.com,DIRECT, España ,LOGIN
1037,1038,2026-01-17 16:58:19,user10118@example.com,DIRECT,España,BILLING
1038,1039,2026-01-15 08:02:11,user10055@reseller.co,PARTNER,UNITED STATES,BILLING
1039,1040,2026-01-15 03:15:48,user10012@example.com,DIRECT, España ,BUG
1040,1041,2026-01-05 10:05:30,user10086@example.com,DIRECT,UNITED STATES,BILLING
1041,1042,2026-01-02 12:13:46,user10094@example.com,DIRECT,México,BUG
1042,1043,2026-01-17 18:16:44,user10037@reseller.co,PARTNER,Me~xico,LOGIN
1043,1044,2026-01-06 04:16:23,user10145@example.com,DIRECT,United States,BUG
1044,1045,2026-01-10 19:22:34,user10072@example.com,DIRECT,Brasil,BUG
1045,1046,2026-01-09 17:05:20,user10012@partner-mail.com,PARTNER,Brasil,BILLING
1046,1047,2026-01-12 15:49:36,user10117@example.com,DIRECT,España,BUG
1047,1048,2026-01-13 04:32:10,user10055@example.com,DIRECT,CANADA ,HOWTO
1048,1049,2026-01-03 04:45:33,user10160@example.com,DIRECT,Mexico,BILLING
1049,1050,2026-01-01 04:08:47,user10004@example.com,DIRECT,CANADA ,HOWTO
1050,1051,2026-01-13 16:56:32,user10169@example.com,DIRECT,CANADA ,HOWTO
1051,1052,2026-01-16 06:49:28,user10118@alliances.net,PARTNER,España,BUG
1052,1053,2026-01-15 18:00:31,user10160@example.com,DIRECT,Brasil,BUG
1053,1054,2026-01-16 23:19:04,user10083@example.com,DIRECT,Mexico,BILLING
1054,1055,2026-01-02 20:15:52,user10194@example.com,DIRECT,Brasil,BILLING
1055,1056,2026-01-18 19:38:35,user10110@alliances.net,PARTNER,CANADA ,HOWTO
1056,1057,2026-01-05 14:55:24,user10219@example.com,DIRECT,CANADA ,HOWTO
1057,1058,2026-01-04 09:40:39,user10065@example.com,DIRECT, Canada,BILLING
1058,1059,2026-01-14 07:42:12,user10188@example.com,DIRECT,Espa~na,BUG
1059,1060,2026-01-04 19:04:00,user10144@partner-mail.com,PARTNER, México ,LOGIN
1060,1061,2026-01-10 14:05:47,user10203@example.com,DIRECT,Me~xico,BILLING
1061,1062,2026-01-15 08:40:29,user10038@example.com,DIRECT,México,BUG
1062,1063,2026-01-16 09:57:23,user10112@example.com,DIRECT,Brasil,BUG
1063,1064,2026-01-10 04:30:08,user10199@partner-mail.com,PARTNER,Me~xico,BILLING
1064,1065,2026-01-09 02:56:00,user10053@example.com,DIRECT, Canada,BUG
1065,1066,2026-01-05 21:31:47,user10211@example.com,DIRECT,Espana,BILLING
1066,1067,2026-01-06 23:50:13,user10212@example.com,DIRECT,United States,BILLING
1067,1068,2026-01-01 00:52:46,user10108@example.com,DIRECT,España,LOGIN
1068,1069,2026-01-09 03:13:24,user10160@example.com,DIRECT,Me~xico,BILLING
1069,1070,2026-01-04 19:02:06,user10102@example.com,DIRECT,Mexico,BUG
1070,1071,2026-01-12 09:52:34,user10144@example.com,DIRECT,Mexico,BUG
1071,1072,2026-01-13 23:02:05,user10189@example.com,DIRECT,España,LOGIN
1072,1073,2026-01-06 21:42:03,user10162@example.com,DIRECT, México ,BUG
1073,1074,2026-01-14 02:01:13,user10063@example.com,DIRECT, España ,BILLING
1074,1075,2026-01-18 12:07:49,user10127@example.com,DIRECT,Brasil,BILLING
1075,1076,2026-01-07 20:37:20,user10176@example.com,DIRECT,CANADA ,LOGIN
1076,1077,2026-01-11 01:38:39,user10127@reseller.co,PARTNER,Espana,BILLING
1077,1078,2026-01-17 18:43:19,user10063@example.com,DIRECT, Canada,BUG
1078,1079,2026-01-02 06:42:21,user10165@example.com,DIRECT,United States,HOWTO
1079,1080,2026-01-10 01:01:00,user10158@example.com,DIRECT, Canada,BILLING
1080,1081,2026-01-05 15:42:11,user10139@example.com,DIRECT,CANADA ,BUG
1081,1082,2026-01-10 10:39:35,user10073@example.com,DIRECT, México ,BUG
1082,1083,2026-01-06 04:48:34,user10123@example.com,DIRECT,Mexico,HOWTO
1083,1084,2026-01-08 06:14:35,user10132@example.com,DIRECT,United States,HOWTO
1084,1085,2026-01-03 17:49:34,user10047@example.com,DIRECT,Brasil,HOWTO
1085,1086,2026-01-08 09:13:18,user10203@partner-mail.com,PARTNER, España ,HOWTO
1086,1087,2026-01-14 20:35:28,user10130@partner-mail.com,PARTNER,Bra~sil,HOWTO
1087,1088,2026-01-07 09:09:47,user10011@example.com,DIRECT,Brasil,BUG
1088,1089,2026-01-04 01:32:07,user10059@alliances.net,PARTNER,CANADA ,HOWTO
1089,1090,2026-01-15 09:28:07,user10177@example.com,DIRECT,México,BILLING
1090,1091,2026-01-03 03:52:58,user10152@example.com,DIRECT, España ,HOWTO
1091,1092,2026-01-08 00:14:03,user10119@partner-mail.com,PARTNER,UNITED STATES,BUG
1092,1093,2026-01-05 21:46:47,user10108@example.com,DIRECT,United States,LOGIN
1093,1094,2026-01-05 06:30:36,user10083@example.com,DIRECT,Mexico,LOGIN
1094,1095,2026-01-17 23:42:31,user10207@example.com,DIRECT,Espa~na,BILLING
1095,1096,2026-01-08 06:57:38,user10077@example.com,DIRECT, España ,LOGIN
1096,1097,2026-01-16 23:25:33,user10182@example.com,DIRECT, España ,BUG
1097,1098,2026-01-17 15:35:05,user10015@example.com,DIRECT, Canada,BUG
1098,1099,2026-01-12 03:07:35,user10117@example.com,DIRECT,Brasil,HOWTO
1099,1100,2026-01-12 16:42:09,user10056@example.com,DIRECT,CANADA ,LOGIN
1100,1101,2026-01-14 00:02:29,user10092@example.com,DIRECT,Espana,BILLING
1101,1102,2026-01-02 18:00:38,user10137@example.com,DIRECT, Canada,BUG
1102,1103,2026-01-12 10:35:41,user10014@example.com,DIRECT,México,HOWTO
1103,1104,2026-01-08 15:17:16,user10021@example.com,DIRECT, Canada,LOGIN
1104,1105,2026-01-10 01:53:29,user10127@example.com,DIRECT,Brasil,LOGIN
1105,1106,2026-01-09 21:27:31,user10147@alliances.net,PARTNER,Espa~na,BILLING
1106,1107,2026-01-16 03:46:04,user10013@example.com,DIRECT, Canada,BILLING
1107,1108,2026-01-01 13:20:54,user10211@partner-mail.com,PARTNER,Brasil,HOWTO
1108,1109,2026-01-14 01:21:21,user10096@example.com,DIRECT,United States,HOWTO
1109,1110,2026-01-18 07:31:15,user10215@example.com,DIRECT, México ,LOGIN
1110,1111,2026-01-16 22:43:44,user10029@example.com,DIRECT,United States,HOWTO
1111,1112,2026-01-17 00:57:51,user10195@example.com,DIRECT,United States,BILLING
1112,1113,2026-01-04 00:54:07,user10141@example.com,DIRECT,CANADA ,BUG
1113,1114,2026-01-02 17:26:39,user10177@example.com,DIRECT,México,HOWTO
1114,1115,2026-01-05 09:30:18,user10177@reseller.co,PARTNER,United States,LOGIN
1115,1116,2026-01-10 13:29:45,user10039@example.com,DIRECT, España ,BUG
1116,1117,2026-01-02 16:14:20,user10036@example.com,DIRECT,UNITED STATES,BUG
1117,1118,2026-01-06 03:55:14,user10213@example.com,DIRECT,Mexico,BILLING
1118,1119,2026-01-03 14:44:09,user10095@example.com,DIRECT,Mexico,LOGIN
1119,1120,2026-01-04 12:16:29,user10044@example.com,DIRECT, México ,BUG
1120,1121,2026-01-10 08:34:41,user10138@reseller.co,PARTNER,Espa~na,LOGIN
1121,1122,2026-01-05 22:39:49,user10191@example.com,DIRECT,UNITED STATES,BILLING
1122,1123,2026-01-10 02:08:07,user10060@example.com,DIRECT,Me~xico,BILLING
1123,1124,2026-01-01 14:31:55,user10193@alliances.net,PARTNER,Bra~sil,BUG
1124,1125,2026-01-14 01:45:49,user10014@example.com,DIRECT,United States,LOGIN
1125,1126,2026-01-13 07:25:04,user10136@example.com,DIRECT, Canada,BUG
1126,1127,2026-01-12 09:29:48,user10082@reseller.co,PARTNER,España,BUG
1127,1128,2026-01-07 19:21:39,user10114@example.com,DIRECT,Me~xico,LOGIN
1128,1129,2026-01-17 17:34:48,user10133@alliances.net,PARTNER,Bra~sil,BUG
1129,1130,2026-01-13 09:28:28,user10044@reseller.co,PARTNER,México,LOGIN
1130,1131,2026-01-06 20:12:30,user10010@reseller.co,PARTNER, Canada,BILLING
1131,1132,2026-01-15 00:21:34,user10114@example.com,DIRECT,UNITED STATES,BUG
1132,1133,2026-01-18 16:53:30,user10209@example.com,DIRECT,Me~xico,LOGIN
1133,1134,2026-01-11 01:54:49,user10063@example.com,DIRECT,Me~xico,BUG
1134,1135,2026-01-09 07:51:53,user10123@alliances.net,PARTNER,Bra~sil,HOWTO
1135,1136,2026-01-07 23:04:36,user10027@example.com,DIRECT,España,BILLING
1136,1137,2026-01-06 03:26:59,user10075@example.com,DIRECT,Brasil,BUG
1137,1138,2026-01-03 02:14:52,user10028@example.com,DIRECT, Canada,BUG
1138,1139,2026-01-02 02:11:29,user10024@example.com,DIRECT,Espa~na,LOGIN
1139,1140,2026-01-12 18:48:04,user10176@example.com,DIRECT,Espa~na,LOGIN
1140,1141,2026-01-11 11:07:29,user10198@example.com,DIRECT,Me~xico,BUG
1141,1142,2026-01-13 00:44:12,user10202@example.com,DIRECT,México,BUG
1142,1143,2026-01-16 09:42:41,user10160@example.com,DIRECT,Brasil,LOGIN
1143,1144,2026-01-15 10:10:14,user10031@example.com,DIRECT,Brasil,BUG
1144,1145,2026-01-05 02:28:38,user10203@example.com,DIRECT, Canada,BUG
1145,1146,2026-01-03 06:46:07,user10002@example.com,DIRECT,CANADA ,BILLING
1146,1147,2026-01-09 10:20:54,user10059@example.com,DIRECT,Bra~sil,LOGIN
1147,1148,2026-01-01 08:15:25,user10057@reseller.co,PARTNER,Espana,HOWTO
1148,1149,2026-01-11 13:17:51,user10163@example.com,DIRECT,CANADA ,BILLING
1149,1150,2026-01-16 02:10:52,user10029@example.com,DIRECT,Bra~sil,BUG
1150,1151,2026-01-14 10:02:00,user10212@example.com,DIRECT,Brasil,BUG
1151,1152,2026-01-11 09:38:52,user10041@alliances.net,PARTNER,España,BILLING
1152,1153,2026-01-15 20:40:45,user10189@alliances.net,PARTNER,Espana,BILLING
1153,1154,2026-01-02 18:13:21,user10128@example.com,DIRECT,Brasil,LOGIN
1154,1155,2026-01-08 16:21:47,user10055@example.com,DIRECT,Espa~na,BUG
1155,1156,2026-01-13 12:35:41,user10092@example.com,DIRECT,Brasil,BILLING
1156,1157,2026-01-18 19:14:49,user10025@example.com,DIRECT,UNITED STATES,BUG
1157,1158,2026-01-02 03:10:18,user10094@alliances.net,PARTNER, México ,BUG
1158,1159,2026-01-02 17:33:23,user10152@alliances.net,PARTNER,United States,HOWTO
1159,1160,2026-01-12 19:19:55,user10045@example.com,DIRECT,México,BILLING
1160,1161,2026-01-13 18:10:01,user10211@alliances.net,PARTNER,España,BUG
1161,1162,2026-01-10 20:54:41,user10146@example.com,DIRECT, México ,HOWTO
1162,1163,2026-01-02 19:38:18,user10080@example.com,DIRECT,Brasil,LOGIN
1163,1164,2026-01-13 10:56:56,user10063@example.com,DIRECT,UNITED STATES,BUG
1164,1165,2026-01-10 21:37:13,user10170@example.com,DIRECT, México ,LOGIN
1165,1166,2026-01-02 08:37:13,user10087@example.com,DIRECT,Mexico,BUG
1166,1167,2026-01-01 05:46:17,user10207@reseller.co,PARTNER,Espa~na,BUG
1167,1168,2026-01-17 00:25:36,user10101@partner-mail.com,PARTNER,Me~xico,BUG
1168,1169,2026-01-16 00:58:05,user10154@alliances.net,PARTNER,Me~xico,HOWTO
1169,1170,2026-01-17 01:41:35,user10198@reseller.co,PARTNER,Espa~na,BUG
1170,1171,2026-01-04 02:16:51,user10209@alliances.net,PARTNER,Espa~na,BUG
1171,1172,2026-01-18 09:00:27,user10054@example.com,DIRECT,México,LOGIN
1172,1173,2026-01-10 07:29:19,user10095@example.com,DIRECT,Bra~sil,BUG
1173,1174,2026-01-14 02:43:11,user10158@example.com,DIRECT,Espana,HOWTO
1174,1175,2026-01-12 14:19:06,user10090@example.com,DIRECT,Bra~sil,HOWTO
1175,1176,2026-01-06 23:16:00,user10068@example.com,DIRECT,United States,BILLING
1176,1177,2026-01-07 00:46:50,user10136@reseller.co,PARTNER, México ,BUG
1177,1178,2026-01-18 15:27:33,user10196@partner-mail.com,PARTNER,Mexico,BILLING
1178,1179,2026-01-17 19:29:41,user10102@example.com,DIRECT, España ,BILLING
1179,1180,2026-01-12 07:30:29,user10086@example.com,DIRECT,UNITED STATES,LOGIN
1180,1181,2026-01-11 09:35:35,user10167@partner-mail.com,PARTNER,España,BILLING
1181,1182,2026-01-13 14:02:21,user10111@example.com,DIRECT,España,BUG
1182,1183,2026-01-16 07:02:20,user10068@example.com,DIRECT,Mexico,LOGIN
1183,1184,2026-01-12 04:02:13,user10192@example.com,DIRECT,Bra~sil,LOGIN
1184,1185,2026-01-05 19:27:29,user10134@example.com,DIRECT,United States,HOWTO
1185,1186,2026-01-04 22:00:56,user10148@alliances.net,PARTNER,Brasil,LOGIN
1186,1187,2026-01-18 19:39:37,user10178@example.com,DIRECT,México,BILLING
1187,1188,2026-01-16 12:01:07,user10020@example.com,DIRECT,Bra~sil,LOGIN
1188,1189,2026-01-04 20:41:43,user10187@example.com,DIRECT,Espa~na,BILLING
1189,1190,2026-01-12 16:47:26,user10030@example.com,DIRECT,CANADA ,BUG
1190,1191,2026-01-08 16:14:32,user10002@example.com,DIRECT,Brasil,BUG
1191,1192,2026-01-04 04:22:08,user10217@example.com,DIRECT,España,LOGIN
1192,1193,2026-01-11 01:29:56,user10061@example.com,DIRECT,Brasil,HOWTO
1193,1194,2026-01-07 11:22:12,user10006@example.com,DIRECT, Canada,LOGIN
1194,1195,2026-01-16 04:24:17,user10154@example.com,DIRECT,México,BILLING
1195,1196,2026-01-03 17:07:55,user10066@example.com,DIRECT,Espana,BILLING
1196,1197,2026-01-13 14:36:11,user10091@partner-mail.com,PARTNER,CANADA ,BILLING
1197,1198,2026-01-08 09:17:55,user10210@example.com,DIRECT,Mexico,LOGIN
1198,1199,2026-01-17 12:27:25,user10125@example.com,DIRECT,España,LOGIN
1199,1200,2026-01-18 01:33:41,user10003@example.com,DIRECT,CANADA ,LOGIN
1200,1201,2026-01-10 12:22:52,user10149@example.com,DIRECT,United States,BILLING
1201,1202,2026-01-07 11:15:35,user10035@example.com,DIRECT, México ,BILLING
1202,1203,2026-01-15 02:26:04,user10070@example.com,DIRECT,Brasil,BUG
1203,1204,2026-01-08 19:46:34,user10046@alliances.net,PARTNER,UNITED STATES,LOGIN
1204,1205,2026-01-08 12:21:18,user10201@example.com,DIRECT,United States,BUG
1205,1206,2026-01-15 11:05:25,user10019@example.com,DIRECT,United States,HOWTO
1206,1207,2026-01-01 16:51:11,user10118@example.com,DIRECT,España,LOGIN
1207,1208,2026-01-02 23:30:48,user10103@example.com,DIRECT,México,LOGIN
1208,1209,2026-01-05 11:57:35,user10121@example.com,DIRECT, México ,BUG
1209,1210,2026-01-03 13:25:49,user10130@example.com,DIRECT, España ,BILLING
1210,1211,2026-01-01 16:39:26,user10022@partner-mail.com,PARTNER,Bra~sil,HOWTO
1211,1212,2026-01-14 21:11:06,user10070@example.com,DIRECT,Espa~na,LOGIN
1212,1213,2026-01-02 08:38:42,user10124@reseller.co,PARTNER,Mexico,BILLING
1213,1214,2026-01-03 00:46:52,user10023@example.com,DIRECT,Espana,LOGIN
1214,1215,2026-01-01 16:14:35,user10178@example.com,DIRECT,Espa~na,BUG
1215,1216,2026-01-12 15:09:09,user10178@example.com,DIRECT, Canada,HOWTO
1216,1217,2026-01-04 03:31:07,user10116@example.com,DIRECT,México,HOWTO
1217,1218,2026-01-15 12:14:54,user10176@example.com,DIRECT,CANADA ,BILLING
1218,1219,2026-01-12 14:13:08,user10094@example.com,DIRECT,Espa~na,BILLING
1219,1220,2026-01-11 08:35:18,user10123@example.com,DIRECT,Espana,LOGIN
1220,1221,2026-01-04 02:30:51,user10102@example.com,DIRECT, España ,BILLING
1221,1222,2026-01-02 21:39:01,user10030@example.com,DIRECT,Me~xico,LOGIN
1222,1223,2026-01-18 15:09:41,user10038@example.com,DIRECT,Bra~sil,LOGIN
1223,1224,2026-01-04 02:12:28,user10119@reseller.co,PARTNER,CANADA ,BUG
1224,1225,2026-01-08 02:19:09,user10017@example.com,DIRECT,Bra~sil,LOGIN
1225,1226,2026-01-10 11:39:54,user10138@alliances.net,PARTNER,Brasil,BILLING
1226,1227,2026-01-11 20:26:53,user10070@partner-mail.com,PARTNER,España,BUG
1227,1228,2026-01-18 07:21:20,user10094@example.com,DIRECT,México,BILLING
1228,1229,2026-01-04 05:08:57,user10197@example.com,DIRECT, Canada,BILLING
1229,1230,2026-01-12 23:02:26,user10190@example.com,DIRECT,UNITED STATES,BUG
1230,1231,2026-01-12 15:31:58,user10103@example.com,DIRECT,Espa~na,BILLING
1231,1232,2026-01-13 18:45:35,user10085@reseller.co,PARTNER,México,BILLING
1232,1233,2026-01-18 08:03:29,user10178@reseller.co,PARTNER,Espana,BILLING
1233,1234,2026-01-11 04:49:02,user10112@example.com,DIRECT,Mexico,BUG
1234,1235,2026-01-15 02:45:21,user10162@partner-mail.com,PARTNER, Canada,BILLING
1235,1236,2026-01-06 03:03:56,user10025@example.com,DIRECT,Me~xico,BUG
1236,1237,2026-01-05 13:11:03,user10156@example.com,DIRECT,UNITED STATES,BUG
1237,1238,2026-01-11 00:34:13,user10123@example.com,DIRECT,Mexico,LOGIN
1238,1239,2026-01-08 12:33:44,user10046@example.com,DIRECT,Bra~sil,HOWTO
1239,1240,2026-01-01 04:18:35,user10168@example.com,DIRECT,México,BUG
1240,1241,2026-01-09 18:33:21,user10118@example.com,DIRECT,UNITED STATES,BILLING
1241,1242,2026-01-08 22:17:44,user10160@example.com,DIRECT,Me~xico,BILLING
1242,1243,2026-01-15 18:42:59,user10182@reseller.co,PARTNER,Bra~sil,BILLING
1243,1244,2026-01-15 20:56:53,user10056@alliances.net,PARTNER,España,BUG
1244,1245,2026-01-11 20:56:40,user10178@example.com,DIRECT,Espana,BILLING
1245,1246,2026-01-04 19:11:54,user10218@example.com,DIRECT,Brasil,LOGIN
1246,1247,2026-01-10 11:39:43,user10113@example.com,DIRECT,UNITED STATES,BILLING
1247,1248,2026-01-12 09:36:27,user10158@example.com,DIRECT,Brasil,HOWTO
1248,1249,2026-01-01 11:02:01,user10169@example.com,DIRECT,Me~xico,BUG
1249,1250,2026-01-13 11:33:50,user10093@example.com,DIRECT,Bra~sil,BUG
1250,1251,2026-01-09 04:17:05,user10177@example.com,DIRECT,CANADA ,BUG
1251,1252,2026-01-03 13:48:18,user10091@example.com,DIRECT, España ,LOGIN
1252,1253,2026-01-07 02:07:30,user10194@example.com,DIRECT, España ,BILLING
1253,1254,2026-01-16 19:26:42,user10171@example.com,DIRECT,Espana,BILLING
1254,1255,2026-01-05 02:06:16,user10118@example.com,DIRECT, México ,LOGIN
1255,1256,2026-01-05 00:06:07,user10038@example.com,DIRECT,Bra~sil,HOWTO
1256,1257,2026-01-16 21:08:58,user10182@example.com,DIRECT,Bra~sil,BILLING
1257,1258,2026-01-18 04:21:03,user10140@partner-mail.com,PARTNER,México,BILLING
1258,1259,2026-01-07 01:32:39,user10125@example.com,DIRECT, Canada,BUG
1259,1260,2026-01-07 13:57:12,user10158@example.com,DIRECT,Brasil,BILLING
1260,1261,2026-01-05 01:04:54,user10218@alliances.net,PARTNER, España ,LOGIN
1261,1262,2026-01-12 03:23:31,user10113@example.com,DIRECT, España ,BUG
1262,1263,2026-01-02 10:09:37,user10084@example.com,DIRECT, España ,BILLING
1263,1264,2026-01-18 22:30:54,user10192@example.com,DIRECT,Mexico,LOGIN
1264,1265,2026-01-03 20:26:00,user10142@example.com,DIRECT,México,LOGIN
1265,1266,2026-01-15 01:04:15,user10103@partner-mail.com,PARTNER, España ,BILLING
1266,1267,2026-01-17 08:23:13,user10040@example.com,DIRECT,Brasil,HOWTO
1267,1268,2026-01-09 23:22:02,user10102@example.com,DIRECT,Me~xico,HOWTO
1268,1269,2026-01-10 03:32:25,user10206@reseller.co,PARTNER,Brasil,BUG
1269,1270,2026-01-04 05:08:57,user10062@example.com,DIRECT,Bra~sil,LOGIN
1270,1271,2026-01-10 19:36:20,user10211@alliances.net,PARTNER,España,BILLING
1271,1272,2026-01-12 04:39:08,user10202@example.com,DIRECT, España ,BUG
1272,1273,2026-01-13 03:06:37,user10186@example.com,DIRECT, España ,BUG
1273,1274,2026-01-11 10:11:12,user10069@example.com,DIRECT,Mexico,HOWTO
1274,1275,2026-01-12 21:28:50,user10174@reseller.co,PARTNER,CANADA ,BILLING
1275,1276,2026-01-02 15:18:30,user10152@example.com,DIRECT,Me~xico,BILLING
1276,1277,2026-01-01 23:24:24,user10197@example.com,DIRECT,México,LOGIN
1277,1278,2026-01-07 23:30:35,user10090@example.com,DIRECT,Bra~sil,LOGIN
1278,1279,2026-01-04 14:57:05,user10136@example.com,DIRECT,México,HOWTO
1279,1280,2026-01-17 11:25:51,user10205@example.com,DIRECT,México,BILLING
1280,1281,2026-01-13 22:55:40,user10200@example.com,DIRECT,CANADA ,LOGIN
1281,1282,2026-01-10 21:33:16,user10208@example.com,DIRECT,Espana,BILLING
1282,1283,2026-01-13 13:11:45,user10022@example.com,DIRECT,Espana,HOWTO
1283,1284,2026-01-04 21:22:18,user10006@example.com,DIRECT, México ,BUG
1284,1285,2026-01-14 10:27:10,user10020@example.com,DIRECT, España ,HOWTO
1285,1286,2026-01-12 23:37:38,user10218@example.com,DIRECT,Me~xico,LOGIN
1286,1287,2026-01-15 09:12:41,user10091@reseller.co,PARTNER,Espa~na,BUG
1287,1288,2026-01-09 08:38:14,user10133@example.com,DIRECT,UNITED STATES,HOWTO
1288,1289,2026-01-13 08:59:41,user10091@example.com,DIRECT, México ,BILLING
1289,1290,2026-01-17 11:23:19,user10016@example.com,DIRECT,Brasil,HOWTO
1290,1291,2026-01-07 00:03:32,user10200@example.com,DIRECT,Me~xico,BUG
1291,1292,2026-01-09 00:31:07,user10109@example.com,DIRECT,Espana,LOGIN
1292,1293,2026-01-13 12:47:51,user10067@example.com,DIRECT,Espa~na,BUG
1293,1294,2026-01-01 09:12:41,user10010@example.com,DIRECT,Bra~sil,BUG
1294,1295,2026-01-10 23:07:52,user10025@partner-mail.com,PARTNER,United States,BILLING
1295,1296,2026-01-03 08:29:12,user10120@example.com,DIRECT,España,HOWTO
1296,1297,2026-01-12 13:39:09,user10169@example.com,DIRECT,Espa~na,HOWTO
1297,1298,2026-01-04 02:59:08,user10040@example.com,DIRECT,México,LOGIN
1298,1299,2026-01-02 02:29:09,user10116@example.com,DIRECT, España ,HOWTO
