customer_name,ticket,region,event_ts,product,priority,event_type,agent,channel,status_before,status_after,tag,handling_seconds
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 13:09:00,Basic,Low,comment_added,E. Johnson,email,resolved,resolved,bug,667
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 16:10:00,Basic,Low,comment_added,D. Kim,web,resolved,resolved,account,1550
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 16:10:00,Basic,Low,tag_added,A. Chen,email,resolved,resolved,how_to,887
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 16:10:00,Basic,Low,tag_removed,C. Patel,phone,resolved,resolved,account,49
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 17:01:00,Basic,Low,comment_added,A. Chen,chat,resolved,resolved,feature_request,669
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 17:01:00,Basic,Low,assigned,F. Singh,email,resolved,resolved,account,1015
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 17:01:00,Basic,Low,tag_added,A. Chen,web,resolved,resolved,feature_request,297
Zoe Thomas,TCKT-100176,Northeast,2025-12-17 20:27:00,Basic,Low,status_changed,C. Patel,email,resolved,resolved,billing,730
Olivia Thomas,TCKT-100177,South,2025-10-02 14:06:00,Pro,Urgent,comment_added,A. Chen,web,new,new,login,285
Olivia Thomas,TCKT-100177,South,2025-10-02 14:06:00,Pro,Urgent,assigned,C. Patel,chat,new,new,bug,93
Olivia Thomas,TCKT-100177,South,2025-10-02 14:06:00,Pro,Urgent,tag_added,D. Kim,web,new,new,bug,49
Olivia Thomas,TCKT-100177,South,2025-10-02 14:08:00,Pro,Urgent,comment_added,D. Kim,email,new,new,login,1543
Olivia Thomas,TCKT-100177,South,2025-10-02 14:08:00,Pro,Urgent,tag_added,B. Rivera,web,new,new,refund,361
Sofia Miller,TCKT-100178,West,2025-11-05 16:47:00,Enterprise,Medium,comment_added,C. Patel,email,new,new,bug,203
Sofia Miller,TCKT-100178,West,2025-11-05 16:47:00,Enterprise,Medium,status_changed,D. Kim,chat,new,closed,login,275
Sofia Miller,TCKT-100178,West,2025-11-05 16:47:00,Enterprise,Medium,assigned,B. Rivera,web,closed,closed,account,1251
Sofia Miller,TCKT-100178,West,2025-11-05 17:02:00,Enterprise,Medium,comment_added,F. Singh,chat,closed,closed,feature_request,59
Mason Miller,TCKT-100179,Midwest,2025-10-17 01:25:00,Basic,Urgent,tag_removed,A. Chen,email,new,new,login,666
Mason Miller,TCKT-100179,Midwest,2025-10-17 03:51:00,Basic,Urgent,comment_added,F. Singh,email,new,new,refund,1468
Mason Miller,TCKT-100179,Midwest,2025-10-17 03:51:00,Basic,Urgent,tag_added,E. Johnson,chat,new,new,feature_request,1228
Mason Miller,TCKT-100179,Midwest,2025-10-17 03:51:00,Basic,Urgent,assigned,C. Patel,email,new,new,billing,866
Mason Miller,TCKT-100180,West,2025-09-07 07:29:00,Pro,Medium,tag_removed,F. Singh,chat,new,new,billing,938
Mason Miller,TCKT-100180,West,2025-09-07 07:38:00,Pro,Medium,comment_added,B. Rivera,chat,new,new,billing,1720
Mason Miller,TCKT-100180,West,2025-09-07 08:33:00,Pro,Medium,status_changed,A. Chen,email,new,open,login,451
Mason Miller,TCKT-100180,West,2025-09-07 11:44:00,Pro,Medium,assigned,A. Chen,web,open,open,bug,121
Mason Miller,TCKT-100180,West,2025-09-07 11:44:00,Pro,Medium,comment_added,E. Johnson,phone,open,open,bug,522
Mason Miller,TCKT-100180,West,2025-09-07 12:37:00,Pro,Medium,tag_removed,B. Rivera,chat,open,open,bug,914
Mason Miller,TCKT-100180,West,2025-09-07 12:37:00,Pro,Medium,comment_added,A. Chen,web,open,open,account,36
Sofia Davis,TCKT-100181,South,2025-11-16 21:19:00,Basic,Low,comment_added,G. Nguyen,chat,new,new,billing,732
Sofia Davis,TCKT-100181,South,2025-11-16 21:19:00,Basic,Low,assigned,F. Singh,email,new,new,how_to,279
Sofia Davis,TCKT-100181,South,2025-11-17 00:32:00,Basic,Low,assigned,F. Singh,email,new,new,bug,678
Mia Thomas,TCKT-100182,Mountain,2025-12-12 14:10:00,Pro,Low,assigned,E. Johnson,phone,new,new,login,1751
Mia Thomas,TCKT-100182,Mountain,2025-12-12 14:10:00,Pro,Low,status_changed,E. Johnson,chat,new,closed,feature_request,1315
Mia Thomas,TCKT-100182,Mountain,2025-12-12 14:24:00,Pro,Low,tag_removed,G. Nguyen,phone,closed,closed,refund,886
Mia Thomas,TCKT-100182,Mountain,2025-12-12 14:24:00,Pro,Low,tag_added,D. Kim,phone,closed,closed,feature_request,1530
Mia Thomas,TCKT-100182,Mountain,2025-12-12 14:24:00,Pro,Low,comment_added,A. Chen,chat,closed,closed,feature_request,1651
Mia Thomas,TCKT-100182,Mountain,2025-12-12 15:38:00,Pro,Low,assigned,E. Johnson,web,closed,closed,how_to,1701
Mia Thomas,TCKT-100182,Mountain,2025-12-12 16:30:00,Pro,Low,comment_added,F. Singh,email,closed,closed,refund,30
Mia Thomas,TCKT-100182,Mountain,2025-12-12 18:51:00,Pro,Low,tag_added,B. Rivera,web,closed,closed,login,844
Mia Thomas,TCKT-100182,Mountain,2025-12-12 18:51:00,Pro,Low,comment_added,D. Kim,chat,closed,closed,bug,1040
Emma Miller,TCKT-100183,Mountain,2025-11-12 14:38:00,Pro,Low,tag_added,A. Chen,chat,new,new,bug,153
Emma Miller,TCKT-100183,Mountain,2025-11-12 14:38:00,Pro,Low,assigned,A. Chen,chat,new,new,feature_request,1598
Emma Miller,TCKT-100183,Mountain,2025-11-12 17:38:00,Pro,Low,tag_added,G. Nguyen,chat,new,new,refund,1370
Emma Miller,TCKT-100183,Mountain,2025-11-12 17:38:00,Pro,Low,comment_added,E. Johnson,chat,new,new,account,1616
Emma Miller,TCKT-100183,Mountain,2025-11-12 17:38:00,Pro,Low,assigned,D. Kim,phone,new,new,refund,113
Emma Miller,TCKT-100183,Mountain,2025-11-12 20:56:00,Pro,Low,status_changed,D. Kim,email,new,closed,account,1331
Emma Miller,TCKT-100183,Mountain,2025-11-12 22:28:00,Pro,Low,comment_added,C. Patel,chat,closed,closed,feature_request,1707
Emma Miller,TCKT-100183,Mountain,2025-11-12 22:50:00,Pro,Low,comment_added,G. Nguyen,chat,closed,closed,bug,1664
Emma Miller,TCKT-100183,Mountain,2025-11-12 22:50:00,Pro,Low,assigned,E. Johnson,phone,closed,closed,refund,1247
Mason Brown,TCKT-100184,Mountain,2025-10-11 00:23:00,Pro,Medium,tag_removed,E. Johnson,chat,new,new,billing,1528
Mason Brown,TCKT-100184,Mountain,2025-10-11 00:23:00,Pro,Medium,comment_added,A. Chen,chat,new,new,how_to,1157
Mason Brown,TCKT-100184,Mountain,2025-10-11 00:23:00,Pro,Medium,status_changed,C. Patel,phone,new,pending,billing,1632
Mason Brown,TCKT-100184,Mountain,2025-10-11 02:02:00,Pro,Medium,comment_added,B. Rivera,email,pending,pending,account,230
Mason Brown,TCKT-100184,Mountain,2025-10-11 02:02:00,Pro,Medium,tag_removed,G. Nguyen,email,pending,pending,feature_request,272
Mason Brown,TCKT-100184,Mountain,2025-10-11 02:02:00,Pro,Medium,tag_added,F. Singh,chat,pending,pending,account,475
Sofia Davis,TCKT-100185,West,2025-09-30 01:25:00,Enterprise,Medium,tag_removed,D. Kim,chat,new,new,account,517
Sofia Davis,TCKT-100185,West,2025-09-30 01:25:00,Enterprise,Medium,status_changed,A. Chen,chat,new,closed,refund,537
Sofia Davis,TCKT-100185,West,2025-09-30 01:25:00,Enterprise,Medium,tag_added,F. Singh,email,closed,closed,login,853
Sofia Davis,TCKT-100185,West,2025-09-30 03:56:00,Enterprise,Medium,comment_added,C. Patel,chat,closed,closed,login,1026
Sofia Davis,TCKT-100185,West,2025-09-30 05:05:00,Enterprise,Medium,status_changed,A. Chen,chat,closed,closed,how_to,287
Sofia Davis,TCKT-100185,West,2025-09-30 05:05:00,Enterprise,Medium,comment_added,F. Singh,web,closed,closed,login,247
Liam Martinez,TCKT-100186,West,2025-11-14 10:32:00,Pro,Medium,comment_added,B. Rivera,chat,new,new,bug,767
Liam Martinez,TCKT-100186,West,2025-11-14 10:32:00,Pro,Medium,tag_removed,G. Nguyen,chat,new,new,billing,461
Liam Martinez,TCKT-100186,West,2025-11-14 10:32:00,Pro,Medium,tag_added,B. Rivera,phone,new,new,bug,1321
Liam Martinez,TCKT-100186,West,2025-11-14 14:19:00,Pro,Medium,comment_added,G. Nguyen,phone,new,new,account,570
Liam Martinez,TCKT-100186,West,2025-11-14 16:26:00,Pro,Medium,comment_added,D. Kim,email,new,new,login,1179
Liam Martinez,TCKT-100186,West,2025-11-14 16:26:00,Pro,Medium,tag_removed,C. Patel,phone,new,new,feature_request,931
Liam Martinez,TCKT-100186,West,2025-11-14 16:26:00,Pro,Medium,assigned,F. Singh,email,new,new,refund,1743
Liam Martinez,TCKT-100186,West,2025-11-14 17:41:00,Pro,Medium,tag_removed,C. Patel,phone,new,new,bug,1631
Sofia Wilson,TCKT-100187,Midwest,2025-10-08 00:21:00,Enterprise,Medium,comment_added,C. Patel,email,new,new,bug,974
Sofia Wilson,TCKT-100187,Midwest,2025-10-08 04:15:00,Enterprise,Medium,assigned,C. Patel,email,new,new,bug,1391
Sofia Wilson,TCKT-100187,Midwest,2025-10-08 04:15:00,Enterprise,Medium,status_changed,G. Nguyen,email,new,closed,account,1190
Sofia Wilson,TCKT-100187,Midwest,2025-10-08 04:37:00,Enterprise,Medium,assigned,E. Johnson,chat,closed,closed,account,1188
Sofia Wilson,TCKT-100187,Midwest,2025-10-08 04:37:00,Enterprise,Medium,comment_added,B. Rivera,email,closed,closed,bug,1605
Sofia Wilson,TCKT-100187,Midwest,2025-10-08 08:27:00,Enterprise,Medium,comment_added,A. Chen,chat,closed,closed,billing,297
Liam Miller,TCKT-100188,South,2025-10-06 14:57:00,Basic,Medium,assigned,B. Rivera,phone,new,new,refund,1422
Liam Miller,TCKT-100188,South,2025-10-06 14:57:00,Basic,Medium,comment_added,G. Nguyen,email,new,new,login,1060
Liam Miller,TCKT-100188,South,2025-10-06 17:33:00,Basic,Medium,tag_added,G. Nguyen,email,new,new,feature_request,1675
Liam Miller,TCKT-100188,South,2025-10-06 17:37:00,Basic,Medium,comment_added,E. Johnson,chat,new,new,feature_request,1229
Liam Miller,TCKT-100188,South,2025-10-06 17:37:00,Basic,Medium,tag_added,G. Nguyen,chat,new,new,account,1222
Liam Miller,TCKT-100188,South,2025-10-06 21:07:00,Basic,Medium,comment_added,E. Johnson,chat,new,new,feature_request,488
Lucas Garcia,TCKT-100189,South,2025-12-05 14:27:00,Pro,Low,comment_added,C. Patel,phone,new,new,bug,382
Lucas Garcia,TCKT-100189,South,2025-12-05 17:32:00,Pro,Low,comment_added,G. Nguyen,web,new,new,billing,1586
Lucas Garcia,TCKT-100189,South,2025-12-05 21:03:00,Pro,Low,comment_added,G. Nguyen,email,new,new,how_to,1139
Lucas Garcia,TCKT-100189,South,2025-12-06 00:44:00,Pro,Low,tag_added,C. Patel,email,new,new,refund,871
Lucas Garcia,TCKT-100189,South,2025-12-06 00:44:00,Pro,Low,comment_added,G. Nguyen,email,new,new,account,522
Zoe Anderson,TCKT-100190,Mountain,2025-11-26 14:48:00,Basic,Medium,comment_added,E. Johnson,web,new,new,how_to,1743
Zoe Anderson,TCKT-100190,Mountain,2025-11-26 14:48:00,Basic,Medium,tag_removed,B. Rivera,chat,new,new,login,1619
Zoe Anderson,TCKT-100190,Mountain,2025-11-26 14:48:00,Basic,Medium,status_changed,D. Kim,web,new,new,billing,1159
Zoe Anderson,TCKT-100190,Mountain,2025-11-26 15:42:00,Basic,Medium,tag_added,G. Nguyen,chat,new,new,billing,1735
Zoe Anderson,TCKT-100190,Mountain,2025-11-26 15:42:00,Basic,Medium,assigned,F. Singh,email,new,new,bug,509
Zoe Anderson,TCKT-100190,Mountain,2025-11-26 16:31:00,Basic,Medium,comment_added,B. Rivera,chat,new,new,account,1164
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 04:23:00,Basic,Urgent,tag_added,E. Johnson,email,new,new,how_to,1570
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 07:47:00,Basic,Urgent,comment_added,D. Kim,email,new,new,refund,1508
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 07:47:00,Basic,Urgent,tag_removed,E. Johnson,email,new,new,how_to,655
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 07:47:00,Basic,Urgent,status_changed,G. Nguyen,chat,new,open,login,1746
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 10:27:00,Basic,Urgent,comment_added,E. Johnson,email,open,open,bug,1479
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 10:27:00,Basic,Urgent,status_changed,A. Chen,phone,open,new,billing,1111
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 10:27:00,Basic,Urgent,assigned,A. Chen,chat,new,new,how_to,1252
Olivia Wilson,TCKT-100191,Northeast,2025-10-30 11:53:00,Basic,Urgent,tag_added,B. Rivera,web,new,new,how_to,771
Noah Brown,TCKT-100192,South,2025-09-13 12:23:00,Basic,Low,tag_removed,C. Patel,web,new,new,refund,526
Noah Brown,TCKT-100192,South,2025-09-13 15:10:00,Basic,Low,comment_added,C. Patel,email,new,new,how_to,1518
Noah Brown,TCKT-100192,South,2025-09-13 16:31:00,Basic,Low,tag_added,B. Rivera,web,new,new,how_to,87
Isla Martinez,TCKT-100193,Northeast,2025-11-02 06:40:00,Pro,High,tag_removed,G. Nguyen,chat,new,new,billing,1650
Isla Martinez,TCKT-100193,Northeast,2025-11-02 06:40:00,Pro,High,comment_added,A. Chen,chat,new,new,account,300
Isla Martinez,TCKT-100193,Northeast,2025-11-02 10:24:00,Pro,High,status_changed,G. Nguyen,web,new,resolved,refund,77
Ethan Johnson,TCKT-100194,West,2025-11-18 20:21:00,Pro,Medium,status_changed,D. Kim,email,new,resolved,refund,287
Ethan Johnson,TCKT-100194,West,2025-11-18 23:26:00,Pro,Medium,tag_added,F. Singh,chat,resolved,resolved,refund,302
Ethan Johnson,TCKT-100194,West,2025-11-18 23:26:00,Pro,Medium,comment_added,B. Rivera,email,resolved,resolved,refund,1612
Ethan Johnson,TCKT-100194,West,2025-11-18 23:26:00,Pro,Medium,assigned,D. Kim,email,resolved,resolved,refund,500
Ethan Johnson,TCKT-100194,West,2025-11-19 01:43:00,Pro,Medium,tag_added,A. Chen,phone,resolved,resolved,how_to,1216
Ethan Johnson,TCKT-100194,West,2025-11-19 05:24:00,Pro,Medium,comment_added,A. Chen,phone,resolved,resolved,bug,1426
Ethan Johnson,TCKT-100194,West,2025-11-19 05:24:00,Pro,Medium,tag_added,G. Nguyen,phone,resolved,resolved,bug,168
Ethan Johnson,TCKT-100194,West,2025-11-19 07:03:00,Pro,Medium,comment_added,C. Patel,phone,resolved,resolved,refund,270
Isla Johnson,TCKT-100195,West,2025-12-15 00:24:00,Basic,High,tag_removed,E. Johnson,email,new,new,billing,573
Isla Johnson,TCKT-100195,West,2025-12-15 00:24:00,Basic,High,status_changed,D. Kim,email,new,pending,how_to,1402
Isla Johnson,TCKT-100195,West,2025-12-15 00:24:00,Basic,High,comment_added,G. Nguyen,email,pending,pending,account,1778
Isla Johnson,TCKT-100195,West,2025-12-15 04:08:00,Basic,High,status_changed,A. Chen,email,pending,open,feature_request,612
Isla Johnson,TCKT-100195,West,2025-12-15 04:08:00,Basic,High,assigned,A. Chen,web,open,open,refund,358
Liam Brown,TCKT-100196,West,2025-12-18 08:39:00,Enterprise,Medium,comment_added,F. Singh,email,new,new,billing,459
Liam Brown,TCKT-100196,West,2025-12-18 10:56:00,Enterprise,Medium,status_changed,G. Nguyen,email,new,closed,login,976
Liam Brown,TCKT-100196,West,2025-12-18 11:02:00,Enterprise,Medium,status_changed,E. Johnson,chat,closed,new,login,180
Liam Brown,TCKT-100196,West,2025-12-18 13:55:00,Enterprise,Medium,assigned,C. Patel,email,new,new,refund,582
Liam Brown,TCKT-100196,West,2025-12-18 17:27:00,Enterprise,Medium,comment_added,D. Kim,web,new,new,how_to,1029
Liam Brown,TCKT-100196,West,2025-12-18 21:11:00,Enterprise,Medium,comment_added,B. Rivera,email,new,new,account,1220
Liam Brown,TCKT-100196,West,2025-12-18 21:11:00,Enterprise,Medium,assigned,G. Nguyen,web,new,new,login,117
Liam Brown,TCKT-100196,West,2025-12-18 22:34:00,Enterprise,Medium,comment_added,B. Rivera,email,new,new,refund,1237
Olivia Garcia,TCKT-100197,South,2025-09-08 05:19:00,Basic,Medium,assigned,C. Patel,email,new,new,how_to,470
Olivia Garcia,TCKT-100197,South,2025-09-08 05:19:00,Basic,Medium,tag_added,G. Nguyen,email,new,new,account,1526
Olivia Garcia,TCKT-100197,South,2025-09-08 05:19:00,Basic,Medium,comment_added,G. Nguyen,email,new,new,billing,647
Isla Thomas,TCKT-100198,Mountain,2025-12-04 01:26:00,Basic,Medium,status_changed,B. Rivera,phone,new,resolved,feature_request,1747
Isla Thomas,TCKT-100198,Mountain,2025-12-04 02:57:00,Basic,Medium,comment_added,E. Johnson,email,resolved,resolved,billing,289
Isla Thomas,TCKT-100198,Mountain,2025-12-04 02:57:00,Basic,Medium,tag_added,G. Nguyen,phone,resolved,resolved,login,168
Isla Thomas,TCKT-100198,Mountain,2025-12-04 03:41:00,Basic,Medium,comment_added,E. Johnson,chat,resolved,resolved,refund,243
Isla Thomas,TCKT-100198,Mountain,2025-12-04 03:41:00,Basic,Medium,tag_removed,C. Patel,web,resolved,resolved,how_to,246
Isla Thomas,TCKT-100198,Mountain,2025-12-04 05:43:00,Basic,Medium,comment_added,B. Rivera,email,resolved,resolved,account,964
Isla Thomas,TCKT-100198,Mountain,2025-12-04 05:43:00,Basic,Medium,status_changed,B. Rivera,phone,resolved,pending,feature_request,41
Isla Thomas,TCKT-100198,Mountain,2025-12-04 05:43:00,Basic,Medium,assigned,B. Rivera,web,pending,pending,bug,1788
Isla Thomas,TCKT-100198,Mountain,2025-12-04 06:49:00,Basic,Medium,comment_added,A. Chen,phone,pending,pending,how_to,1072
Ava Lee,TCKT-100199,Mountain,2025-10-11 01:22:00,Pro,High,comment_added,C. Patel,email,new,new,how_to,288
Ava Lee,TCKT-100199,Mountain,2025-10-11 01:22:00,Pro,High,assigned,D. Kim,email,new,new,account,1249
Ava Lee,TCKT-100199,Mountain,2025-10-11 04:53:00,Pro,High,comment_added,F. Singh,chat,new,new,login,1362
Ethan Anderson,TCKT-100200,Midwest,2025-09-13 19:54:00,Enterprise,Medium,assigned,B. Rivera,email,new,new,how_to,60
Ethan Anderson,TCKT-100200,Midwest,2025-09-13 19:54:00,Enterprise,Medium,comment_added,F. Singh,phone,new,new,login,639
Ethan Anderson,TCKT-100200,Midwest,2025-09-13 19:54:00,Enterprise,Medium,tag_added,C. Patel,chat,new,new,login,1516
Ethan Anderson,TCKT-100200,Midwest,2025-09-13 22:47:00,Enterprise,Medium,assigned,E. Johnson,web,new,new,account,532
Ethan Anderson,TCKT-100200,Midwest,2025-09-13 22:47:00,Enterprise,Medium,tag_added,E. Johnson,email,new,new,account,1278
Zoe Miller,TCKT-100201,South,2025-10-01 20:08:00,Pro,Low,tag_added,A. Chen,email,new,new,how_to,562
Zoe Miller,TCKT-100201,South,2025-10-01 20:08:00,Pro,Low,comment_added,G. Nguyen,phone,new,new,how_to,617
Zoe Miller,TCKT-100201,South,2025-10-02 00:05:00,Pro,Low,comment_added,D. Kim,email,new,new,account,633
Zoe Miller,TCKT-100201,South,2025-10-02 00:41:00,Pro,Low,comment_added,B. Rivera,chat,new,new,billing,487
Zoe Miller,TCKT-100201,South,2025-10-02 00:41:00,Pro,Low,assigned,F. Singh,chat,new,new,how_to,1331
Zoe Miller,TCKT-100201,South,2025-10-02 02:23:00,Pro,Low,comment_added,C. Patel,web,new,new,account,537
Zoe Miller,TCKT-100201,South,2025-10-02 02:23:00,Pro,Low,assigned,C. Patel,email,new,new,billing,912
Zoe Miller,TCKT-100201,South,2025-10-02 02:23:00,Pro,Low,tag_removed,C. Patel,chat,new,new,refund,18
Zoe Miller,TCKT-100201,South,2025-10-02 02:55:00,Pro,Low,assigned,B. Rivera,email,new,new,login,152
Sofia Anderson,TCKT-100202,Midwest,2025-11-17 10:44:00,Basic,Low,comment_added,D. Kim,email,new,new,login,1036
Sofia Anderson,TCKT-100202,Midwest,2025-11-17 10:44:00,Basic,Low,status_changed,G. Nguyen,email,new,pending,how_to,545
Sofia Anderson,TCKT-100202,Midwest,2025-11-17 14:17:00,Basic,Low,status_changed,G. Nguyen,email,pending,resolved,feature_request,1054
Mia Garcia,TCKT-100203,Mountain,2025-10-23 15:11:00,Pro,High,status_changed,C. Patel,chat,new,new,bug,70
Mia Garcia,TCKT-100203,Mountain,2025-10-23 15:11:00,Pro,High,assigned,A. Chen,chat,new,new,login,1560
Mia Garcia,TCKT-100203,Mountain,2025-10-23 16:40:00,Pro,High,comment_added,C. Patel,web,new,new,billing,719
Mia Garcia,TCKT-100203,Mountain,2025-10-23 19:46:00,Pro,High,status_changed,D. Kim,web,new,closed,refund,68
Mia Garcia,TCKT-100203,Mountain,2025-10-23 19:46:00,Pro,High,comment_added,F. Singh,phone,closed,closed,account,144
Mia Garcia,TCKT-100203,Mountain,2025-10-23 19:46:00,Pro,High,assigned,B. Rivera,chat,closed,closed,login,1041
Mia Garcia,TCKT-100203,Mountain,2025-10-23 20:13:00,Pro,High,status_changed,A. Chen,web,closed,open,how_to,1475
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 14:33:00,Pro,Medium,comment_added,G. Nguyen,chat,new,new,account,864
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 15:34:00,Pro,Medium,comment_added,A. Chen,chat,new,new,refund,1182
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 16:28:00,Pro,Medium,assigned,A. Chen,email,new,new,how_to,1502
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 17:48:00,Pro,Medium,assigned,F. Singh,phone,new,new,feature_request,1349
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 17:48:00,Pro,Medium,tag_removed,B. Rivera,email,new,new,how_to,630
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 17:48:00,Pro,Medium,comment_added,B. Rivera,chat,new,new,refund,1640
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 19:57:00,Pro,Medium,assigned,D. Kim,email,new,new,bug,1205
Sofia Martinez,TCKT-100204,Mountain,2025-09-02 19:57:00,Pro,Medium,status_changed,C. Patel,web,new,open,account,402
Noah Wilson,TCKT-100205,Mountain,2025-11-17 16:28:00,Basic,Low,assigned,E. Johnson,web,new,new,account,433
Noah Wilson,TCKT-100205,Mountain,2025-11-17 17:50:00,Basic,Low,tag_removed,C. Patel,email,new,new,feature_request,1039
Noah Wilson,TCKT-100205,Mountain,2025-11-17 17:50:00,Basic,Low,tag_added,E. Johnson,web,new,new,account,1566
Noah Wilson,TCKT-100205,Mountain,2025-11-17 17:57:00,Basic,Low,comment_added,D. Kim,phone,new,new,refund,289
Noah Wilson,TCKT-100205,Mountain,2025-11-17 17:57:00,Basic,Low,status_changed,C. Patel,phone,new,pending,login,1587
Olivia Lee,TCKT-100206,Mountain,2025-11-02 00:38:00,Pro,Medium,status_changed,D. Kim,phone,new,open,feature_request,1724
Olivia Lee,TCKT-100206,Mountain,2025-11-02 00:38:00,Pro,Medium,comment_added,C. Patel,email,open,open,feature_request,1513
